CHEM_ID,CVHS-00001,CVHS-00002,CVHS-00003,CVHS-00006,CVHS-00007,CVHS-00008,CVHS-00009,CVHS-00010,CVHS-00011,CVHS-00012,CVHS-00014,CVHS-00018,CVHS-00023,CVHS-00024,CVHS-00025,CVHS-00027,CVHS-00028,CVHS-00029,CVHS-00030,CVHS-00031,CVHS-00034,CVHS-00035,CVHS-00039,CVHS-00040
1489,0.290885907,0.198203408,-0.06125288,-0.53058627,-0.831791366,0.840820151,0.550511647,0.688813554,-0.849459786,-0.536415266,0.123647875,-0.280216416,0.388016192,-0.175539885,-0.110715804,-0.509089987,0.237598758,-0.624799069,0.63142354,-0.383601317,-0.318228293,0.042994346,-0.579177754,-0.216664547
1518,-0.493476042,0.129531717,-0.254368153,0.044775886,-0.105155206,-0.016892764,0.045253889,0.11682318,0.177175177,0.331977883,0.417666039,0.043347701,0.223174986,0.198562036,-0.039159347,-0.401196219,-0.345367006,-0.346924354,-0.076654602,-0.434815176,-0.181942991,0.115826933,-0.143141544,-0.34878243
1526,0.942336851,0.760295192,0.788804882,0.924770759,0.998026778,-0.648637722,2.112992829,1.130459269,-0.208049686,-0.231098067,-0.496836049,0.004360467,1.393409979,0.413651854,-0.404489346,0.413234642,-0.786117399,0.165173823,1.809596435,-0.267010369,1.555461942,1.723280941,0.521713347,0.568055947
1537,0.349687239,0.063317386,0.276012422,0.592601869,1.013367508,-0.165141854,-0.447767498,-0.08360393,-1.159857403,-1.014580283,-0.059455006,0.19042896,0.003429221,0.576347468,0.136337098,0.309508987,-0.312347954,0.289349251,-0.615031208,0.041557455,-0.681065143,-0.34984806,0.903030864,0.744986813
1538,-0.383064611,-0.302578833,-0.517322722,0.186364967,1.151060829,0.704157844,0.153756882,0.274908523,1.26294403,0.737549875,0.233854009,0.416407597,0.241131194,-0.012035576,-0.516318825,0.219051222,0.126339774,0.124077819,-0.000101852,0.971368409,-0.781395236,-0.346491554,0.166076523,0.495062639
1539,0.127294606,0.034464671,0.106544611,2.067434882,2.803176688,1.486483832,-0.484733527,-0.275444133,0.542932774,0.749499653,-0.231361694,1.858842038,-0.024200507,0.607914086,0.122732902,2.230425551,1.438611259,2.021840228,-0.590751754,1.470286249,-0.669880169,-0.670440562,2.59343799,2.468565045
1547,-0.534662842,0.258913684,-0.685347032,1.020800893,1.281005407,1.638661964,-0.167073116,0.06567731,1.526684648,1.598091313,-0.068196075,1.470895876,0.018533284,-0.205010108,-0.200705547,1.375053766,1.446037005,1.107565023,-0.176000073,1.156892076,-0.50204818,-0.475578502,1.396271286,1.383969182
1548,-1.312049279,-1.312049279,-1.312049279,-1.312049279,2.386730547,-1.312049279,-1.312049279,-1.312049279,-1.312049279,-1.312049279,-1.312049279,-1.312049279,-1.312049279,-1.312049279,-1.312049279,-0.01038208,0.660219907,0,-1.312049279,-0.196593334,-1.312049279,-1.312049279,0.102301943,-1.312049279
1629,-1.895029787,-1.895029787,-0.609922736,1.28877872,-1.450725349,-0.431721009,-1.130145963,-1.313085143,-1.895029787,-0.8733097,1.133669492,-0.961854131,-1.057281294,0.314788112,-0.493500549,-1.895029787,-1.895029787,-1.895029787,-1.895029787,1.034324605,-1.109714117,-0.641289811,-0.07036731,-0.799608459
1648,-1.069745872,-0.866805329,-0.900250416,1.304151843,0.342200193,0.051630571,-1.901291638,-1.985661379,-0.818580471,-0.653285652,1.376421555,-1.556882111,-1.619931738,0.439066372,-0.412377897,3.189059267,3.270836085,1.132503289,-2.200608823,1.459505948,-0.656567159,-0.123126703,1.234167417,-0.054442107
1668,-0.192896615,0.550460955,-0.440775615,3.664669706,2.194956561,1.084007028,-1.722980799,-0.59377955,1.422300366,1.114506911,-1.753699173,-0.963538768,-1.575201943,0.993381148,-1.363413096,4.488520684,4.237701055,1.85628706,-1.710750969,1.25398363,-1.641168921,-1.753699173,2.147415937,1.979724877
2029,0.473446533,0.369864199,0.087844936,-1.48550407,-1.13083864,-0.286269157,0.838355125,0.416771789,-0.213334787,-0.820868495,-0.3323204,-1.559089501,0.228126519,-0.271877183,0.393554712,-1.431445957,-1.416357014,-0.658704394,1.015746152,-0.670429156,0.068107259,0.149505726,-1.501608897,-1.153966182
2050,0.299934487,-0.136386424,0.007582895,-3.635232776,-2.117300372,-1.639650936,-0.337332833,-0.552769267,-1.764034115,-2.485676529,0.566658718,-2.018274096,-0.007640834,0.581138428,0.221248061,-2.486348985,-2.722588365,-2.583443571,-0.681381435,-1.591584439,-0.678730406,0.17791556,-2.267424281,-1.604489618
2051,0.76186785,0.902387672,0.07276586,-2.845386849,-3.00295565,-3.405992744,0.670617047,1.048999935,-2.608340819,-3.436403905,0.141421886,-3.436403905,0.986502144,0,-0.084359881,-3.436403905,-3.436403905,-2.521606445,0.925220858,-3.436403905,1.140033461,1.064539216,-3.436403905,-2.660095447
2053,0.618782263,0.892799424,0.006100006,-0.985379228,-0.985379228,-0.985379228,1.17871304,0.574621624,-0.985379228,-0.985379228,0.27033947,-0.985379228,1.004298282,-0.241442735,0.104290361,-0.985379228,-0.985379228,-0.985379228,0.857383543,-0.985379228,1.231503007,1.16418253,-0.985379228,-0.985379228
2054,0.590672917,0.229619068,0.087452888,-0.784323708,-0.407129985,0.394296298,0.196293253,-0.33694432,-0.248589528,-0.606095435,0,-1.370797441,0.786145635,0.732675538,-1.395319378,-0.84085042,-1.074586662,-0.629076545,-0.774843212,-1.039398898,0.046741523,0.529110004,-0.744048911,-1.395319378
100000007,-0.063413862,-0.393540522,0.012744956,0.137839839,0.512189917,0.089347311,0.115648019,0.317628277,-0.280074582,-0.224228047,-0.012909489,-0.346607018,-0.264584791,0.342285468,0.013501093,0.327033716,0.416043774,-0.17087397,-0.169891986,-0.854709139,0.11157523,-0.057702244,-0.232171215,-0.311512127
100000008,0.178271085,0.474842245,-0.367497469,-0.00248377,0.265134003,-1.139197227,-0.227773437,-1.139197227,0.065196706,-1.139197227,-1.139197227,-1.139197227,-0.175555523,0.265245542,-1.139197227,-0.038964917,0.384024471,-0.012546621,-0.471615042,-0.152563478,-0.604454449,-0.546990889,-0.214057228,0.729591225
100000010,2.267497153,2.349922188,1.383732279,-3.598890004,-3.598890004,-1.068558124,-1.525061012,-2.089657648,-3.598890004,-3.598890004,-2.182259178,-3.598890004,2.767577454,1.876681374,1.142675301,-3.598890004,-2.485023171,-2.152844239,-2.367517361,-3.598890004,-1.500597055,-1.046231326,-3.598890004,-3.598890004
100000011,0.180156264,-0.560189334,-0.710761916,-0.819451841,0.732408233,0.836554834,0.788625929,1.453950028,1.566740798,0.39046632,0.071198247,0.040196165,0.230770226,-0.571605187,-1.252661881,0.366694617,0.416714436,0.420833508,1.208134813,1.778007376,-0.159281609,-0.272836449,0.816991726,1.099068152
100000015,-0.407699878,-0.884258393,-0.561831046,1.163646884,-1.101723336,1.725089797,-2.769432374,-2.852596659,1.140913691,0.651045428,0.694690363,0.593980386,-0.600669777,-0.356388228,-0.22039908,0.131851089,0.079990506,0.088228444,-2.632950916,1.236507666,-2.41704695,0.211401516,1.452168235,1.063664272
100000016,0.501747485,0.151311158,0.207749353,-1.69233429,-1.448014264,-0.660729246,1.057459878,0.768928786,-0.402649834,-1.101355711,0.061975179,-2.119532427,0.184867036,-0.032461144,0.335776163,-1.84452914,-1.522077897,-0.987412883,1.068467465,-1.116325066,0.338432149,0.333797255,-1.807600303,-1.785843397
100000036,1.561669167,0.233389019,0.060813464,-1.183625776,-0.480605038,-1.676389284,1.661940183,1.112580995,-1.087691904,-1.963076444,0.24332994,-1.342033777,1.614623731,0.331096889,0.076147367,-1.80540067,-1.552621957,-0.338157637,0.726617067,-0.63289535,1.593914133,1.50463032,-1.290427543,-0.710019845
100000039,-0.203680163,-0.552008911,-0.095186912,-0.372848014,-0.384362441,-0.309657962,0.043954381,0.257181952,-0.339579987,-0.734053923,0.093664225,-0.732470855,-0.10793803,0.259100096,-0.365420313,-0.385531164,-0.237976712,-0.035098991,0.240752284,-0.728827568,0.170239585,0.325959119,-0.197368947,-0.265740398
100000044,1.004285985,0.919861736,0.42567218,-0.957182116,-0.714804122,-0.875725997,0.926418,0.819400757,-0.507504037,-0.942918669,0.227165012,-1.660159447,1.492925765,0.773239024,0.522012378,-0.840109437,-0.820894509,-0.298146261,1.095548999,-0.786385878,0.986428885,0.924515046,-0.959574995,-1.1464005
100000054,0.052777631,-0.236410846,0.238331297,-2.335499403,-1.28920897,-1.768899286,0.504234554,0.353642551,-2.24548045,-2.335499403,0.393381276,-2.335499403,0.165865417,0.199987911,-0.401525936,-1.478945584,-1.268845535,-2.259985705,0.397192836,-1.772388604,0.329052113,0.273890444,-1.39108093,-1.376400324
100000096,0.681869377,-0.270574059,0.038743112,-0.429897481,-1.185597186,-0.394570931,0.029976115,-0.321755732,0.243059573,-0.448636168,0.288358034,-0.951902397,0.920428358,0.396559571,-0.174506134,-0.502639229,-0.955735659,-0.142350605,-0.179453737,-0.843689243,0.07229771,0.25895928,-0.412521178,-0.630006228
100000098,0.048220063,0.756039161,0.681678798,-0.109551248,-2.649407591,-1.003067911,0.038778305,-0.120842722,-0.436686046,-1.447335986,-0.35149447,-2.585128134,0.723225433,0.087789479,0.874384029,-0.93719308,-0.613355247,-0.27325876,-0.442087895,-2.551032585,0.405578732,0.102679639,-2.649407591,-2.649407591
100000101,0.128831932,-0.244557669,0.194193105,-0.56107903,-0.56107903,-0.56107903,0.748334125,0.409436492,-0.56107903,-0.56107903,0.121284744,-0.56107903,-0.001703421,-0.415343489,-0.137125762,-0.56107903,-0.56107903,-0.56107903,0.648125969,-0.56107903,0.41167654,0.001700524,-0.56107903,-0.56107903
100000103,0.270246084,0.173283129,-0.3613163,-1.121238981,-1.121238981,-1.121238981,0.081014464,-0.005568989,-1.121238981,-1.121238981,0.153893526,-1.121238981,0.049007231,-0.241084937,-0.051893208,-1.121238981,-1.121238981,-1.121238981,0.191744828,-1.121238981,-0.018722316,0.185893824,-0.444958499,-1.121238981
100000115,0.522039242,-0.461111255,0.054653416,-0.600953233,0.011305675,-1.913672092,0.297992073,-0.111563144,-0.773842675,-1.191364335,0.053455785,-0.815245069,0.031942051,0.279702941,-0.011434956,-0.467067446,-1.057196434,-1.262134521,0.081311461,0.027588855,1.100885881,0.723519541,-0.128659968,-0.67916767
100000125,-0.366906632,-0.490332088,-0.482334068,-0.659212781,0.549904463,-0.711488558,0.400734061,0.062783646,-0.761662252,-1.020701266,0.10577092,0.309509112,-0.009854089,-0.439739426,-0.397336639,-0.404828385,0.383698752,-0.282936922,0.44380222,0.406683306,-0.248841122,-0.034713894,0.659107319,0.825782824
100000135,0.619308118,0.101013145,-0.220819284,-1.834252868,-0.435291895,-1.580149699,1.5430288,1.384672953,-1.077670279,-1.003904443,-0.045487661,-0.972621455,0.942321946,-0.127528477,-0.002843857,-1.207843777,-0.930611785,-1.543440011,1.722590736,-0.618349908,1.091226768,1.084489948,-0.509225484,-0.267074522
100000146,-1.466259965,-1.169993334,-3.709981852,-3.709981852,-1.234073469,-3.709981852,-3.709981852,-3.709981852,-3.709981852,-3.709981852,-2.184904919,-0.903036036,-0.955433594,-3.709981852,-3.709981852,0.761692908,-1.46695958,-2.511569357,-0.031947948,0.328988391,-3.709981852,-0.541969779,0.549704512,0
100000251,1.230283922,1.285008306,0.186212192,-1.659550556,-1.659550556,-1.659550556,2.156032906,1.602899555,-1.659550556,-1.659550556,-0.097038184,-1.659550556,1.9177467,0.305050655,-0.676578573,-1.659550556,-1.659550556,-1.659550556,2.076695867,-1.659550556,2.371636123,2.315168918,-1.659550556,-1.659550556
100000257,0.704989619,0.308881825,0.297472586,-1.147451975,-0.776962936,-1.790969781,0.404983584,0.296769445,-1.742817868,-2.07287333,0.250218362,-2.114996814,0.44483126,0.369973621,-0.172835933,-1.224110988,-1.363327,-1.29215748,0.123478358,-0.318279089,0.645869876,0.735368831,-1.564684592,-1.565984606
100000258,1.067754162,1.410664304,0.195474959,-1.936023556,-1.78638089,-2.467661819,1.390419105,0.717959896,-1.75276556,-2.39328814,0.339112031,-1.922236501,1.866343545,0.078341819,-0.260022527,-2.608542418,-2.51280621,-2.08387597,0.91583161,-2.130149035,1.566130322,1.435487054,-2.581171244,-2.488411137
100000263,-0.181138379,0.810818106,0.624440156,-1.71213057,2.3909848,1.244551322,0.028759368,0.483542358,1.565586763,1.907200009,-0.814284973,-1.002796401,0.417912508,-0.149408143,0.223838438,0.373016907,1.400195933,-0.139164298,-0.125668572,0.729611341,-0.843784077,-0.299968771,1.259043656,-1.29062049
100000265,-0.270438817,-0.320528417,-0.340079955,-0.37426291,0.188949243,-0.341180545,-0.127183509,-0.091830751,-0.106647012,-0.15509568,0.393847026,-0.339360176,-0.163221849,-0.083941501,-0.687112339,0.186367662,-0.058306464,-0.304523774,0.168531027,0.429607442,-0.208142352,0.082418324,0.321612036,0.103038322
100000269,-0.072436703,0.213030568,0.01990652,-0.168354715,-0.355795136,0.041621969,-1.384796407,-1.518766613,-0.152219663,-0.497396273,0.417614316,0.476947942,0.682493356,0.30914065,0.42455216,0.064586432,-0.422077123,0.404082258,-1.66590147,-0.005988569,-1.47423677,-1.065581527,0.02192935,-0.044096978
100000272,0.619010368,0.421346006,-1.807745009,-1.807745009,-1.129982351,-0.422227082,0.878982305,-1.807745009,-0.196023952,-0.423627893,0.516913175,-1.807745009,-0.146908049,-1.807745009,-0.65150943,-1.807745009,-1.807745009,-1.807745009,-0.076474774,-0.532419946,1.109951957,1.051322068,0.545597277,-1.807745009
100000282,0.781345012,0.85122637,0.212825394,0.312630663,-0.226340376,-0.52989228,1.495142111,1.307857745,0.549994924,-0.621170324,-0.224948792,-0.798170216,1.255861117,0.56353998,-0.603317288,-0.482322626,-1.040219316,0.054579734,1.350372934,0.364635428,1.12529073,1.147985935,-0.650469546,-0.261185061
100000283,1.000204405,0.459034135,-0.06349317,-2.222830181,-1.425589431,-1.116356131,0.446840121,0.431205682,0.175137527,-0.140445943,-0.18398682,-0.576912439,1.122389405,0.221373171,0.471214636,-0.248411273,-1.272540839,-0.900120315,0.689413392,-0.261463453,1.035619224,0.635227052,-0.032237237,-0.222348726
100000285,0.108582544,-0.574555888,0.256614128,0.090272183,-0.57856635,-0.824561462,1.362201233,1.086095152,-0.722926199,-0.695971308,0.331238752,-0.783544568,0.399600463,0.453851112,-0.411679842,-0.011153319,-0.184910412,-0.440931828,1.5396079,0.985529364,1.49143605,1.372214408,0.37559266,0.204571564
100000292,0.029608096,0.377114822,0.383411761,0.343499086,-0.022050772,-0.457102046,0.863023462,0.81913716,-0.342825156,-0.483738523,0.205418959,0.083669816,0.359190082,0.243566588,0.381357605,-0.492172587,-0.653015408,-0.082090342,0.830329316,-0.629380343,1.300327696,1.132239343,0.235921311,-0.678063294
100000295,-1.380033432,-1.380033432,-0.363690873,2.73953606,1.76505553,0.868207422,-1.380033432,-1.380033432,0.292694415,0.663815542,-1.380033432,1.75451604,-1.380033432,-0.330000485,-0.985512294,1.168126371,0.098421297,1.161060384,-1.380033432,1.781069059,-1.380033432,-1.380033432,1.460842299,0.674226167
100000299,1.434923447,1.080238072,1.066218127,-0.968221275,-0.321585231,-0.387372395,1.63639601,1.169624346,-1.463449605,-1.16935445,0.210951491,-1.10311922,2.878014391,1.198779368,-0.276223052,0.111664066,-0.117728994,-0.005514567,3.321922438,-0.315016238,2.568095696,1.554604347,-0.350907888,-0.932276796
100000406,0.67221508,0.154440604,-0.517103023,-0.929990302,-0.929990302,-0.929990302,1.383665269,1.027908236,-0.929990302,-0.929990302,0,-0.929990302,0.424058769,0.355456343,-0.929990302,-0.929990302,-0.929990302,-0.929990302,1.109393409,-0.929990302,1.23959447,0.659526719,-0.929990302,-0.929990302
100000409,0.823519115,1.842861273,1.150364566,-3.469185756,-3.469185756,-3.469185756,-0.260218119,-0.238100005,-2.788837276,-3.469185756,0.107904993,-3.469185756,1.582811694,0.241777821,0.794217339,-2.933240172,-3.469185756,-2.50896493,-0.998295595,-3.225305376,-0.509662209,0.001861888,-3.469185756,-3.469185756
100000436,-2.550048349,-2.550048349,-2.550048349,0.303652622,0.341784286,-0.338711739,-2.550048349,-2.550048349,0.011638727,0,-2.550048349,0.355042613,-2.550048349,-2.550048349,-2.550048349,0.662556115,1.414552687,0.230557879,-2.550048349,-0.061062334,-2.550048349,-2.550048349,1.484343778,1.702132641
100000442,0.227898877,1.570610829,-0.126922444,-3.019248663,-3.019248663,-2.292217162,0.536328849,0.011959192,-2.662782577,-2.440401559,0.074400385,-3.019248663,1.224615442,-0.105899637,-0.274003735,-1.531784943,-2.931471843,-1.662146115,0.02317244,-3.019248663,0.340615533,0.780104899,-3.019248663,-3.019248663
100000447,0.717088769,-0.057084652,0,-4.205024157,-4.205024157,-3.31943861,0.188338331,-0.080447873,-2.449525571,-4.205024157,0.435111544,-4.205024157,0.441232641,-0.173695088,0.086846364,-1.863940243,-4.205024157,-2.354559812,-0.360973527,-4.205024157,0.122761975,0.483790287,-4.205024157,-4.205024157
100000454,-0.161687268,0.015712404,0.121583021,-2.058326574,2.337166949,-0.866383322,0.168427445,0.183700328,-0.988073144,0.098301373,0.490059368,-1.335739968,0.2233584,-0.152555636,-1.459909339,0.58946865,1.047272721,-0.00867586,0.210222805,-0.175160138,0.063346381,0.082359217,0.823004301,-0.398643188
100000458,0.478330348,0.397573914,-0.658614594,-1.540675287,-1.540675287,-0.926306894,0.624994989,0.748175806,-0.067916993,-1.540675287,0.149957986,-1.540675287,0.48150042,0.571286264,-0.44639018,-1.540675287,-0.715686281,-0.746223739,0.037118363,-0.092473534,1.060829956,1.017481433,-1.540675287,-1.540675287
100000463,-0.371095228,0.801319892,1.263656142,-0.791472922,-0.802250228,0.37870991,-1.439088856,-0.051639433,2.114320875,1.8923707,-1.397579757,-0.750223815,0.627869981,0.574845462,0.811721888,-0.72317704,-0.277813592,-0.024290554,-1.049461219,-0.292222444,-1.70625623,-1.522075563,-0.846672543,-0.713310957
100000485,0.08329888,0.666069995,-0.867703234,-1.986875323,-1.986875323,-1.969604355,0.768338652,0.227790472,-0.877237283,-1.075082116,0.423958985,-1.360183073,0.905809775,-0.324932387,-0.113032962,-1.04188412,-1.986875323,-1.966212229,-0.115659057,-1.198329639,-0.14802393,-0.428653408,-0.990898257,-1.077217927
100000487,0.062960401,-0.171978875,-0.465552257,-0.8986409,0.266121915,-0.414527147,-0.196139162,0.113199865,0.004937303,-0.855933812,0.130560172,-1.183389772,0.10384999,0.111040407,-0.841999304,-0.839764062,-1.059959599,0.152015279,0.150004543,0.053584211,-0.256347263,0.245329891,-0.941981711,-0.31227995
100000491,-0.084974073,-0.219111048,-0.444290868,0.120806087,0.597473854,-0.19139129,0.524441486,0.838576892,-0.017576334,-0.465685271,0.366001871,-0.91991698,0.319733282,0.120624323,-0.724509265,0.404994786,-0.195655713,0.116929875,0.755294453,1.806224479,0.041200763,0.109582613,-0.198465468,-0.417591117
100000551,1.600247955,0.139743365,0.02143554,-0.618829292,-0.418225905,-0.966415786,1.744450783,1.080254971,-0.915718894,-1.883826647,0.3031565,-0.868271837,1.526189257,0.324466798,0.04357752,-0.950627181,-1.372466021,-0.165000444,0.661270945,-0.388314998,1.564894813,1.54117509,-0.977974655,-0.578218746
100000580,-1.320879333,-1.320879333,0.287215951,-1.320879333,-0.527542369,-0.521288218,0.891431864,0.462566442,-0.121700611,-0.311602584,-1.320879333,-1.320879333,0.181290109,0.179975179,-1.320879333,-1.052780848,-1.320879333,-1.320879333,-1.320879333,-0.474503738,-1.320879333,-1.320879333,-0.973339038,-1.320879333
100000631,-0.477020533,0.121138287,-0.887024664,0.897106495,1.801203497,2.015801958,-0.28261153,0.373340687,1.533949136,1.551941613,-0.290090388,1.524338205,-0.22642663,-0.155064376,-0.622403897,1.903148438,2.267397917,1.608892913,-0.156280649,1.49352753,-0.646933797,-0.463576186,1.719785056,1.631731741
100000641,0.96327117,1.671324722,0.716523769,-0.008006856,0.239618835,0.125633237,1.815411095,1.679277465,1.295355039,0.221474669,-0.511167072,-1.006384151,1.442042045,0.541432326,-1.037284093,-0.765872045,-0.948526118,0.505943887,2.272177303,0.431965976,1.852726297,1.603983905,-0.668621504,-0.755619027
100000652,1.19418864,1.189676161,1.088166974,-0.436892008,-0.34414567,-0.851365859,1.933698004,1.38770126,0.381990478,-1.337728309,0.630222251,-1.337728309,1.571527567,0.967172632,-0.526885873,-1.337728309,-1.337728309,-0.323966861,1.589088515,0.098022923,2.022775206,2.151319608,-0.69084193,-0.596655399
100000656,-0.383467437,-0.45204966,-0.593273097,-0.558989802,0.069984676,-1.559993054,-0.768085692,-0.039115986,0.917798574,0.303413142,0.121051267,-1.16343995,0.664593476,0.987142419,0.463150652,-0.539895044,-2.132880127,-1.431022398,-0.702343624,-1.593183442,-0.237300293,-0.547589297,-0.898094337,-2.333006308
100000657,0.030830478,0.060227931,-0.301480353,1.733376028,2.490062844,1.583366437,-0.163706378,-0.374979454,1.544752786,1.696716908,-0.096414956,1.664199988,-0.195133173,0.454814364,-0.146040331,1.978386754,1.364763944,1.716024148,-0.211097615,1.787493384,-0.445283777,-0.500129806,2.181706019,2.185398148
100000665,-0.209657714,-0.134951825,0.144208911,-2.658913302,-0.530651542,0.615200426,-0.551193694,-0.612462342,-0.65379071,-0.835365724,0.457990407,-1.119262173,-0.140715501,0.749914615,0.442279436,-0.618969152,-0.890258741,-0.883565757,-0.995609149,0.592406514,-0.779013975,0.274162863,-0.570047693,0.37175133
100000672,-0.06792945,-0.086942685,-0.343809562,2.420592198,2.368113571,1.406208055,-0.451112873,-0.082428512,1.371526739,1.675251975,-0.281832768,2.117347085,-0.511299788,0.449339879,0.062379709,1.935813473,1.570972741,1.807879856,-0.484646788,1.727068316,-0.330399342,-0.91560895,2.318648705,2.287767327
100000700,0.169513128,-0.710482535,-0.176665668,-1.644431994,0.531041203,-1.644431994,-0.240868868,-0.134437517,-0.868467901,0.040615825,1.366532923,-0.05193044,0.391330577,0.884082882,-1.644431994,2.167365179,1.521952494,1.805953219,0.131417633,2.542463627,-0.180215215,0.827678877,0.791500927,0.202219018
100000706,-0.591858989,-0.652281708,0.19388234,-1.212173232,-0.109316694,-0.16758905,-0.331888621,-0.170572206,0.17113448,0.961353817,0.492884089,-1.212173232,-0.265169341,-0.594208017,0.121443646,-0.009674865,1.277598109,0.009582158,0.265088485,0.588081117,0.317728976,-0.026727283,0.258508646,-0.231976109
100000707,-0.123165492,-0.01037821,-0.166093147,-0.683166289,-0.582805379,-0.637046423,0.023356824,0.355890583,-0.803345658,-0.822400158,0.128024365,-0.736181072,-0.294349688,-0.071142904,-0.039950397,-0.403019273,-0.147450244,-0.242860756,0.181127276,0.064025795,-0.267949887,-0.215008109,0.005977979,0.02121776
100000708,0.424314878,0.324998059,0.439538143,-0.604195219,-0.414562007,0.404690946,0.02015585,-0.330401343,1.467557612,-0.616367776,-0.388882181,0.334949575,0.545094891,0.480918113,-0.614994284,-0.060869588,-0.084051628,0.063352998,-0.921154948,0.050501124,-0.195261985,-0.043179581,0.854384356,0.32274284
100000715,0.062782678,-0.004422302,-0.038322651,-2.598295313,-2.598295313,-2.034044374,0.124948583,0.039911204,-2.598295313,-2.598295313,0.153369084,-2.598295313,0.030303513,-0.341200769,0.134089869,-2.598295313,-2.598295313,-2.598295313,0.235503157,-2.598295313,0.184676568,0.079317758,-2.598295313,-2.598295313
100000772,0,-0.934788993,1.152974372,-0.934788993,-0.934788993,-0.328984476,0.326737901,-0.934788993,1.192979389,-0.619219895,-0.934788993,-0.934788993,0.331999916,1.285515223,-0.934788993,-0.934788993,-0.099467623,-0.433707767,-0.934788993,0.416624483,-0.934788993,-0.934788993,0.816646721,-0.934788993
100000773,-0.432132438,-0.08436008,-0.253740751,-0.432132438,-0.432132438,0.015678114,0.160847035,-0.396716308,0.582276223,-0.432132438,-0.432132438,-0.432132438,0.325674939,0,-0.432132438,-0.432132438,0.135113064,-0.432132438,-0.168154244,0.339511381,0.197962096,-0.432132438,-0.095188049,-0.432132438
100000774,-0.782541548,0.14224868,0.70286107,-1.086344172,-0.29462874,-0.784153788,-0.058623396,-0.199562788,0.970482595,0.874022509,0.452251307,-1.25530556,-0.010891287,0.063668379,0.109593047,-0.77505425,-0.339289851,-0.763057477,0.010773944,-0.413380586,0.029308035,0.150115241,-0.858143969,-0.420475
100000776,-0.028143806,0.211695097,-0.654252531,1.385124243,1.932600899,2.79389936,-0.410676884,-0.084644542,2.681355835,2.282684888,-0.380882614,2.331651085,0.200006171,0.328606355,-0.127267629,2.016255631,2.564763792,2.146376548,-1.020124185,1.685338808,-0.77427576,-0.431300066,2.758129291,2.834991123
100000781,-1.794768193,-1.794768193,-1.794768193,-0.350094005,0.666311846,-1.794768193,0.048895201,0.406647882,-0.084832698,-1.794768193,0.719744107,-1.794768193,-0.227571671,-1.794768193,-1.794768193,-1.794768193,-0.12621727,-1.794768193,-0.0514094,-0.529610912,0.351780633,-0.062786555,-1.416970174,-1.794768193
100000787,-0.155614194,0.073811712,0.144350602,-0.436082568,-0.392939711,-1.47048426,0.427937709,-0.053135434,-0.366427406,-0.975834864,-0.666288298,-1.104547908,-0.020940673,-0.249189711,-0.197363595,-0.541468105,-1.732130207,-1.074412461,0.358948293,0.020511141,0.198304413,0.762490047,-0.933948572,-1.103395707
100000800,-0.278247918,-0.86522426,-0.091989348,-0.86522426,-0.86522426,-0.091940233,-0.86522426,-0.86522426,-0.193129356,-0.134480629,0.230190243,-0.610292103,0.011547305,1.136218348,-0.86522426,-0.329665791,-0.148206335,-0.86522426,-0.86522426,0.033838084,-0.86522426,-0.86522426,0.50902531,0.211112277
100000802,-0.014672644,-0.318978491,-0.075179958,0.480000684,1.444334184,-0.534986368,0.265354176,0.846284386,0.014460467,0.138041539,0.870772719,-0.265305891,-0.459505719,0.408324078,-0.451559321,0.704586652,0.590710351,-0.652904644,-0.070790794,-0.154640507,0.215528089,0.110051444,-0.386128402,-0.052783922
100000805,1.763034339,1.383559663,-0.013363997,-1.427587001,-0.580355577,-1.427587001,2.478583821,2.181049552,-0.910080116,-1.427587001,0.339742445,-1.427587001,2.06412433,0.591335831,-0.211150607,-1.427587001,-1.427587001,-0.480559082,2.159799723,-0.509744978,2.433064762,2.257918856,-1.427587001,-0.400859054
100000808,-0.324187788,-0.712150233,-0.417306015,0.397041614,1.216302774,0.651854146,-0.385397677,-0.022567408,0.086162291,0.692953168,0.251067815,-0.379743413,-0.579665652,0.416058409,-0.741976449,2.056114254,1.680378247,0.86262549,-0.011838498,0.657732959,-0.460036582,-0.202837024,0.403528645,-0.005440316
100000809,1.411417273,-0.927231293,0.355228827,-0.381191455,-0.111157482,-1.189042668,2.417801204,2.291234463,-1.189042668,-1.189042668,-0.355526767,-1.189042668,1.861182825,0.620275963,-1.189042668,-1.189042668,-1.189042668,-1.189042668,2.583414215,-1.189042668,2.533388731,2.410281798,-1.189042668,-1.189042668
100000827,-0.101903372,-0.441499686,-0.44833491,0.038527755,1.714198228,2.619674813,-0.245753346,-0.340512111,1.396481393,1.390725351,-0.055274674,1.056393191,0.155782559,0.106478201,0.18941442,1.59329316,1.185035719,1.543187806,-0.276122608,3.698966463,0.064108043,0.670718118,1.020507227,3.235896215
100000837,0.456800896,-0.56158195,-0.004895078,-0.087636551,-0.471728512,-0.866410786,0.525755279,0.135344225,-0.722652742,-1.147989897,0.332316436,-0.457864386,-0.265720403,0.359040153,-0.389580915,-0.687327242,0.323745606,-0.199275252,0.717090129,-0.156431317,-0.241931436,1.474777208,-0.580084988,0.339032759
